X,CH1,CH2,
Second,Volt,Volt,
1.1756220e-01,-2.04000e+02,-1.68000e-01,
1.1760219e-01,-1.96000e+02,-1.68000e-01,
1.1764219e-01,-1.96000e+02,-1.92000e-01,
1.1768220e-01,-1.96000e+02,-1.68000e-01,
1.1772220e-01,-1.88000e+02,-1.60000e-01,
1.1776219e-01,-1.84000e+02,-1.68000e-01,
1.1780220e-01,-1.80000e+02,-1.92000e-01,
1.1784220e-01,-1.76000e+02,-1.76000e-01,
1.1788219e-01,-1.72000e+02,-2.08000e-01,
1.1792219e-01,-1.68000e+02,-2.00000e-01,
1.1796220e-01,-1.64000e+02,-1.92000e-01,
1.1800220e-01,-1.60000e+02,-2.48000e-01,
1.1804219e-01,-1.60000e+02,-2.40000e-01,
1.1808220e-01,-1.56000e+02,-2.08000e-01,
1.1812220e-01,-1.48000e+02,-2.24000e-01,
1.1816219e-01,-1.48000e+02,-2.32000e-01,
1.1820219e-01,-1.48000e+02,-2.00000e-01,
1.1824220e-01,-1.44000e+02,-2.48000e-01,
1.1828220e-01,-1.40000e+02,-2.40000e-01,
1.1832219e-01,-1.36000e+02,-2.40000e-01,
1.1836220e-01,-1.36000e+02,-2.40000e-01,
1.1840220e-01,-1.32000e+02,-2.64000e-01,
1.1844219e-01,-1.28000e+02,-2.56000e-01,
1.1848219e-01,-1.20000e+02,-2.72000e-01,
1.1852220e-01,-1.20000e+02,-2.72000e-01,
1.1856219e-01,-1.16000e+02,-2.64000e-01,
1.1860219e-01,-1.12000e+02,-2.64000e-01,
1.1864220e-01,-1.04000e+02,-2.72000e-01,
1.1868220e-01,-1.00000e+02,-2.80000e-01,
1.1872219e-01,-1.00000e+02,-3.04000e-01,
1.1876220e-01,-9.20000e+01,-3.04000e-01,
1.1880220e-01,-8.80000e+01,-2.80000e-01,
1.1884219e-01,-8.40000e+01,-3.04000e-01,
1.1888219e-01,-8.00000e+01,-3.36000e-01,
1.1892220e-01,-8.00000e+01,-2.96000e-01,
1.1896220e-01,-7.60000e+01,-3.12000e-01,
1.1900219e-01,-7.20000e+01,-3.36000e-01,
1.1904220e-01,-6.80000e+01,-2.88000e-01,
1.1908220e-01,-6.00000e+01,-3.36000e-01,
1.1912219e-01,-6.00000e+01,-3.20000e-01,
1.1916219e-01,-5.60000e+01,-3.44000e-01,
1.1920220e-01,-5.20000e+01,-3.28000e-01,
1.1924220e-01,-4.80000e+01,-3.28000e-01,
1.1928219e-01,-4.40000e+01,-3.28000e-01,
1.1932220e-01,-4.00000e+01,-3.28000e-01,
1.1936220e-01,-4.00000e+01,-3.04000e-01,
1.1940219e-01,-3.20000e+01,-3.28000e-01,
1.1944219e-01,-2.80000e+01,-3.68000e-01,
1.1948220e-01,-2.40000e+01,-3.36000e-01,
1.1952220e-01,-2.40000e+01,-3.12000e-01,
1.1956219e-01,-2.00000e+01,-3.20000e-01,
1.1960220e-01,-1.60000e+01,-3.44000e-01,
1.1964220e-01,-1.20000e+01,-3.12000e-01,
1.1968219e-01,-8.00000e+00,-3.20000e-01,
1.1972219e-01,-8.00000e+00,-3.44000e-01,
1.1976220e-01,-8.00000e+00,-3.12000e-01,
1.1980219e-01,0.00000e+00,-2.80000e-01,
1.1984219e-01,0.00000e+00,-3.12000e-01,
1.1988220e-01,4.00000e+00,-2.96000e-01,
1.1992220e-01,8.00000e+00,-3.12000e-01,
1.1996219e-01,1.60000e+01,-2.96000e-01,
1.2000220e-01,1.60000e+01,-2.96000e-01,
1.2004220e-01,2.00000e+01,-3.04000e-01,
1.2008219e-01,2.40000e+01,-2.88000e-01,
1.2012219e-01,2.80000e+01,-2.48000e-01,
1.2016220e-01,3.60000e+01,-2.72000e-01,
1.2020220e-01,4.00000e+01,-2.64000e-01,
1.2024219e-01,4.00000e+01,-2.40000e-01,
1.2028220e-01,4.80000e+01,-2.48000e-01,
1.2032220e-01,5.20000e+01,-2.32000e-01,
1.2036219e-01,5.60000e+01,-2.24000e-01,
1.2040219e-01,6.00000e+01,-2.56000e-01,
1.2044220e-01,6.00000e+01,-2.24000e-01,
1.2048220e-01,6.40000e+01,-2.00000e-01,
1.2052219e-01,6.80000e+01,-2.00000e-01,
1.2056220e-01,7.20000e+01,-2.40000e-01,
1.2060220e-01,7.60000e+01,-2.24000e-01,
1.2064219e-01,7.60000e+01,-2.00000e-01,
1.2068219e-01,8.40000e+01,-1.84000e-01,
1.2072220e-01,8.80000e+01,-2.16000e-01,
1.2076219e-01,9.20000e+01,-1.92000e-01,
1.2080219e-01,9.60000e+01,-1.60000e-01,
1.2084220e-01,9.60000e+01,-1.60000e-01,
1.2088220e-01,1.00000e+02,-1.68000e-01,
1.2092219e-01,1.08000e+02,-1.36000e-01,
1.2096220e-01,1.12000e+02,-1.28000e-01,
1.2100220e-01,1.16000e+02,-1.60000e-01,
1.2104219e-01,1.16000e+02,-1.36000e-01,
1.2108219e-01,1.20000e+02,-1.60000e-01,
1.2112220e-01,1.28000e+02,-1.60000e-01,
1.2116220e-01,1.28000e+02,-1.04000e-01,
1.2120219e-01,1.28000e+02,-8.00000e-02,
1.2124220e-01,1.36000e+02,-1.20000e-01,
1.2128220e-01,1.36000e+02,-1.12000e-01,
1.2132219e-01,1.40000e+02,-8.80000e-02,
1.2136219e-01,1.44000e+02,-1.04000e-01,
1.2140220e-01,1.52000e+02,-9.60000e-02,
1.2144220e-01,1.52000e+02,-8.00000e-02,
1.2148219e-01,1.60000e+02,-6.40000e-02,
1.2152220e-01,1.60000e+02,-7.20000e-02,
1.2156220e-01,1.64000e+02,-7.20000e-02,
1.2160219e-01,1.68000e+02,-9.60000e-02,
1.2164219e-01,1.72000e+02,-7.20000e-02,
1.2168220e-01,1.72000e+02,-8.00000e-02,
1.2172220e-01,1.76000e+02,-8.00000e-02,
1.2176219e-01,1.84000e+02,-5.60000e-02,
1.2180220e-01,1.84000e+02,-4.00000e-02,
1.2184220e-01,1.84000e+02,-5.60000e-02,
1.2188219e-01,1.88000e+02,-4.00000e-02,
1.2192219e-01,1.92000e+02,-1.60000e-02,
1.2196220e-01,2.00000e+02,-3.20000e-02,
1.2200219e-01,2.00000e+02,-4.80000e-02,
1.2204219e-01,2.04000e+02,-3.20000e-02,
1.2208220e-01,2.04000e+02,-4.00000e-02,
1.2212220e-01,2.04000e+02,0.00000e+00,
1.2216219e-01,2.12000e+02,-4.00000e-02,
1.2220220e-01,2.16000e+02,-2.40000e-02,
1.2224220e-01,2.20000e+02,-8.00000e-03,
1.2228219e-01,2.20000e+02,-4.00000e-02,
1.2232219e-01,2.28000e+02,-8.00000e-03,
1.2236220e-01,2.32000e+02,-8.00000e-03,
1.2240220e-01,2.28000e+02,8.00000e-03,
1.2244219e-01,2.32000e+02,1.60000e-02,
1.2248220e-01,2.36000e+02,8.00000e-03,
1.2252220e-01,2.40000e+02,8.00000e-03,
1.2256219e-01,2.44000e+02,8.00000e-03,
1.2260219e-01,2.48000e+02,2.40000e-02,
1.2264220e-01,2.48000e+02,3.20000e-02,
1.2268220e-01,2.52000e+02,8.00000e-03,
1.2272219e-01,2.52000e+02,2.40000e-02,
1.2276220e-01,2.60000e+02,3.20000e-02,
1.2280220e-01,2.60000e+02,-8.00000e-03,
1.2284219e-01,2.60000e+02,-8.00000e-03,
1.2288219e-01,2.64000e+02,2.40000e-02,
1.2292220e-01,2.64000e+02,4.00000e-02,
1.2296219e-01,2.68000e+02,1.60000e-02,
1.2300219e-01,2.68000e+02,2.40000e-02,
1.2304220e-01,2.72000e+02,4.00000e-02,
1.2308220e-01,2.72000e+02,0.00000e+00,
1.2312219e-01,2.72000e+02,1.60000e-02,
1.2316220e-01,2.76000e+02,5.60000e-02,
1.2320220e-01,2.80000e+02,8.00000e-03,
1.2324219e-01,2.76000e+02,8.00000e-03,
1.2328219e-01,2.80000e+02,6.40000e-02,
1.2332220e-01,2.80000e+02,3.20000e-02,
1.2336220e-01,2.84000e+02,4.80000e-02,
1.2340219e-01,2.88000e+02,4.00000e-02,
1.2344219e-01,2.88000e+02,3.20000e-02,
1.2348220e-01,2.88000e+02,3.20000e-02,
1.2352219e-01,2.88000e+02,6.40000e-02,
1.2356220e-01,2.92000e+02,6.40000e-02,
1.2360220e-01,2.92000e+02,1.60000e-02,
1.2364219e-01,2.92000e+02,8.00000e-03,
1.2368220e-01,2.96000e+02,2.40000e-02,
1.2372220e-01,2.92000e+02,4.00000e-02,
1.2376219e-01,2.96000e+02,6.40000e-02,
1.2380220e-01,2.96000e+02,3.20000e-02,
1.2384219e-01,2.96000e+02,6.40000e-02,
1.2388219e-01,3.00000e+02,3.20000e-02,
1.2392220e-01,3.00000e+02,2.40000e-02,
1.2396219e-01,2.96000e+02,6.40000e-02,
1.2400219e-01,3.00000e+02,4.00000e-02,
1.2404220e-01,3.00000e+02,3.20000e-02,
1.2408219e-01,3.00000e+02,4.00000e-02,
1.2412220e-01,3.00000e+02,4.00000e-02,
1.2416220e-01,3.04000e+02,4.80000e-02,
1.2420219e-01,3.00000e+02,8.00000e-03,
1.2424220e-01,3.04000e+02,8.00000e-03,
1.2428220e-01,3.04000e+02,6.40000e-02,
1.2432219e-01,3.04000e+02,4.00000e-02,
1.2436220e-01,3.04000e+02,4.00000e-02,
1.2440220e-01,3.04000e+02,2.40000e-02,
1.2444219e-01,3.04000e+02,4.00000e-02,
1.2448220e-01,3.04000e+02,4.00000e-02,
1.2452219e-01,3.04000e+02,3.20000e-02,
1.2456219e-01,3.04000e+02,8.00000e-02,
1.2460220e-01,3.04000e+02,4.00000e-02,
1.2464219e-01,3.04000e+02,7.20000e-02,
1.2468219e-01,3.04000e+02,4.00000e-02,
1.2472220e-01,3.04000e+02,4.80000e-02,
1.2476219e-01,3.04000e+02,1.60000e-02,
1.2480220e-01,3.08000e+02,4.00000e-02,
1.2484220e-01,3.08000e+02,4.00000e-02,
1.2488219e-01,3.08000e+02,4.00000e-02,
1.2492220e-01,3.04000e+02,4.00000e-02,
1.2496220e-01,3.04000e+02,4.80000e-02,
1.2500219e-01,3.08000e+02,2.40000e-02,
1.2504220e-01,3.04000e+02,7.20000e-02,
1.2508219e-01,3.04000e+02,3.20000e-02,
1.2512219e-01,3.08000e+02,5.60000e-02,
1.2516220e-01,3.08000e+02,4.80000e-02,
1.2520219e-01,3.08000e+02,5.60000e-02,
1.2524219e-01,3.08000e+02,6.40000e-02,
1.2528220e-01,3.08000e+02,4.80000e-02,
1.2532219e-01,3.08000e+02,6.40000e-02,
1.2536220e-01,3.12000e+02,4.00000e-02,
1.2540220e-01,3.08000e+02,2.40000e-02,
1.2544219e-01,3.08000e+02,8.00000e-02,
1.2548220e-01,3.08000e+02,6.40000e-02,
1.2552220e-01,3.08000e+02,4.80000e-02,
1.2556219e-01,3.08000e+02,7.20000e-02,
1.2560220e-01,3.12000e+02,8.00000e-02,
1.2564220e-01,3.12000e+02,4.00000e-02,
1.2568219e-01,3.08000e+02,7.20000e-02,
1.2572220e-01,3.08000e+02,8.00000e-02,
1.2576219e-01,3.08000e+02,4.80000e-02,
1.2580219e-01,3.08000e+02,3.20000e-02,
1.2584220e-01,3.08000e+02,4.00000e-02,
1.2588219e-01,3.12000e+02,4.00000e-02,
1.2592219e-01,3.08000e+02,6.40000e-02,
1.2596220e-01,3.12000e+02,6.40000e-02,
1.2600219e-01,3.08000e+02,6.40000e-02,
1.2604220e-01,3.08000e+02,4.00000e-02,
1.2608220e-01,3.08000e+02,4.80000e-02,
1.2612219e-01,3.08000e+02,1.04000e-01,
1.2616220e-01,3.08000e+02,7.20000e-02,
1.2620220e-01,3.08000e+02,5.60000e-02,
1.2624219e-01,3.04000e+02,5.60000e-02,
1.2628220e-01,3.04000e+02,1.12000e-01,
1.2632219e-01,2.96000e+02,4.00000e-02,
1.2636219e-01,2.92000e+02,8.80000e-02,
1.2640220e-01,2.92000e+02,8.00000e-02,
1.2644219e-01,2.88000e+02,8.00000e-02,
1.2648219e-01,2.80000e+02,7.20000e-02,
1.2652220e-01,2.76000e+02,1.04000e-01,
1.2656219e-01,2.76000e+02,8.00000e-02,
1.2660220e-01,2.72000e+02,8.80000e-02,
1.2664220e-01,2.68000e+02,8.80000e-02,
1.2668219e-01,2.68000e+02,7.20000e-02,
1.2672220e-01,2.68000e+02,8.80000e-02,
1.2676220e-01,2.64000e+02,8.80000e-02,
1.2680219e-01,2.60000e+02,7.20000e-02,
1.2684220e-01,2.64000e+02,7.20000e-02,
1.2688220e-01,2.60000e+02,8.00000e-02,
1.2692219e-01,2.60000e+02,1.20000e-01,
1.2696220e-01,2.56000e+02,1.36000e-01,
1.2700219e-01,2.52000e+02,9.60000e-02,
1.2704219e-01,2.48000e+02,1.20000e-01,
1.2708220e-01,2.48000e+02,1.04000e-01,
1.2712219e-01,2.44000e+02,7.20000e-02,
1.2716219e-01,2.44000e+02,1.20000e-01,
1.2720220e-01,2.44000e+02,1.12000e-01,
1.2724219e-01,2.40000e+02,1.12000e-01,
1.2728220e-01,2.36000e+02,1.44000e-01,
1.2732220e-01,2.32000e+02,1.28000e-01,
1.2736219e-01,2.28000e+02,1.68000e-01,
1.2740220e-01,2.28000e+02,1.44000e-01,
1.2744220e-01,2.20000e+02,1.84000e-01,
1.2748219e-01,2.20000e+02,1.68000e-01,
1.2752220e-01,2.12000e+02,1.84000e-01,
1.2756220e-01,2.12000e+02,1.60000e-01,
1.2760219e-01,2.04000e+02,1.76000e-01,
1.2764220e-01,2.00000e+02,2.08000e-01,
1.2768219e-01,2.00000e+02,1.60000e-01,
1.2772219e-01,2.00000e+02,2.00000e-01,
1.2776220e-01,1.96000e+02,2.08000e-01,
1.2780219e-01,1.88000e+02,1.68000e-01,
1.2784219e-01,1.84000e+02,1.68000e-01,
1.2788220e-01,1.84000e+02,2.00000e-01,
1.2792219e-01,1.76000e+02,2.08000e-01,
1.2796220e-01,1.76000e+02,1.84000e-01,
1.2800220e-01,1.72000e+02,2.16000e-01,
1.2804219e-01,1.72000e+02,2.08000e-01,
1.2808220e-01,1.68000e+02,2.24000e-01,
1.2812220e-01,1.68000e+02,2.40000e-01,
1.2816219e-01,1.60000e+02,2.56000e-01,
1.2820220e-01,1.56000e+02,2.24000e-01,
1.2824219e-01,1.52000e+02,2.48000e-01,
1.2828219e-01,1.52000e+02,2.24000e-01,
1.2832220e-01,1.40000e+02,2.64000e-01,
1.2836219e-01,1.40000e+02,2.88000e-01,
1.2840219e-01,1.36000e+02,2.56000e-01,
1.2844220e-01,1.36000e+02,2.48000e-01,
1.2848219e-01,1.28000e+02,2.72000e-01,
1.2852220e-01,1.28000e+02,2.96000e-01,
1.2856220e-01,1.24000e+02,3.04000e-01,
1.2860219e-01,1.24000e+02,2.72000e-01,
1.2864220e-01,1.16000e+02,2.80000e-01,
1.2868220e-01,1.12000e+02,2.72000e-01,
1.2872219e-01,1.08000e+02,2.88000e-01,
1.2876220e-01,1.08000e+02,2.72000e-01,
1.2880220e-01,1.00000e+02,2.88000e-01,
1.2884219e-01,9.60000e+01,3.36000e-01,
1.2888220e-01,9.20000e+01,3.28000e-01,
1.2892219e-01,8.80000e+01,3.20000e-01,
1.2896219e-01,8.40000e+01,3.36000e-01,
1.2900220e-01,8.00000e+01,3.36000e-01,
1.2904219e-01,7.60000e+01,3.04000e-01,
1.2908219e-01,6.80000e+01,3.44000e-01,
1.2912220e-01,6.80000e+01,3.36000e-01,
1.2916219e-01,6.00000e+01,3.60000e-01,
1.2920220e-01,6.00000e+01,3.52000e-01,
1.2924220e-01,6.00000e+01,3.36000e-01,
1.2928219e-01,5.20000e+01,3.60000e-01,
1.2932220e-01,5.20000e+01,3.44000e-01,
1.2936220e-01,4.80000e+01,3.44000e-01,
1.2940219e-01,4.00000e+01,3.44000e-01,
1.2944220e-01,4.00000e+01,3.44000e-01,
1.2948219e-01,3.60000e+01,3.60000e-01,
1.2952219e-01,3.20000e+01,3.60000e-01,
1.2956220e-01,2.80000e+01,3.60000e-01,
1.2960219e-01,2.40000e+01,3.20000e-01,
1.2964219e-01,2.00000e+01,3.52000e-01,
1.2968220e-01,2.00000e+01,3.36000e-01,
1.2972219e-01,1.60000e+01,3.04000e-01,
1.2976220e-01,1.20000e+01,3.20000e-01,
1.2980220e-01,8.00000e+00,3.20000e-01,
1.2984219e-01,4.00000e+00,2.96000e-01,
1.2988220e-01,0.00000e+00,3.36000e-01,
1.2992220e-01,-8.00000e+00,3.12000e-01,
1.2996219e-01,-8.00000e+00,3.12000e-01,
1.3000220e-01,-1.20000e+01,2.96000e-01,
1.3004220e-01,-1.20000e+01,3.12000e-01,
1.3008219e-01,-1.60000e+01,2.96000e-01,
1.3012220e-01,-2.40000e+01,2.96000e-01,
1.3016219e-01,-2.40000e+01,2.88000e-01,
1.3020219e-01,-2.80000e+01,2.72000e-01,
1.3024220e-01,-3.60000e+01,2.64000e-01,
1.3028219e-01,-3.60000e+01,2.56000e-01,
1.3032219e-01,-4.40000e+01,2.64000e-01,
1.3036220e-01,-4.80000e+01,2.64000e-01,
1.3040219e-01,-4.80000e+01,2.40000e-01,
1.3044220e-01,-5.60000e+01,2.24000e-01,
1.3048220e-01,-6.00000e+01,2.08000e-01,
1.3052219e-01,-6.40000e+01,2.24000e-01,
1.3056220e-01,-6.80000e+01,2.16000e-01,
1.3060220e-01,-7.20000e+01,2.48000e-01,
1.3064219e-01,-7.60000e+01,2.00000e-01,
1.3068220e-01,-7.60000e+01,2.16000e-01,
1.3072219e-01,-8.00000e+01,2.32000e-01,
1.3076219e-01,-8.00000e+01,1.68000e-01,
1.3080220e-01,-8.40000e+01,1.92000e-01,
1.3084219e-01,-8.80000e+01,2.16000e-01,
1.3088219e-01,-9.60000e+01,1.52000e-01,
1.3092220e-01,-1.00000e+02,1.68000e-01,
1.3096219e-01,-1.04000e+02,1.36000e-01,
1.3100219e-01,-1.04000e+02,1.60000e-01,
1.3104220e-01,-1.12000e+02,1.44000e-01,
1.3108219e-01,-1.16000e+02,1.44000e-01,
1.3112220e-01,-1.20000e+02,1.60000e-01,
1.3116220e-01,-1.20000e+02,1.60000e-01,
1.3120219e-01,-1.28000e+02,1.36000e-01,
1.3124220e-01,-1.32000e+02,1.44000e-01,
1.3128220e-01,-1.36000e+02,1.12000e-01,
1.3132219e-01,-1.36000e+02,1.04000e-01,
1.3136220e-01,-1.44000e+02,1.04000e-01,
1.3140219e-01,-1.44000e+02,1.04000e-01,
1.3144219e-01,-1.48000e+02,9.60000e-02,
1.3148220e-01,-1.52000e+02,5.60000e-02,
1.3152219e-01,-1.56000e+02,7.20000e-02,
1.3156219e-01,-1.60000e+02,9.60000e-02,
1.3160220e-01,-1.60000e+02,8.00000e-02,
1.3164219e-01,-1.64000e+02,8.00000e-02,
1.3168220e-01,-1.64000e+02,7.20000e-02,
1.3172220e-01,-1.72000e+02,5.60000e-02,
1.3176219e-01,-1.76000e+02,6.40000e-02,
1.3180220e-01,-1.80000e+02,5.60000e-02,
1.3184220e-01,-1.84000e+02,5.60000e-02,
1.3188219e-01,-1.88000e+02,4.80000e-02,
1.3192220e-01,-1.88000e+02,6.40000e-02,
1.3196220e-01,-1.92000e+02,5.60000e-02,
1.3200219e-01,-1.96000e+02,4.00000e-02,
1.3204220e-01,-2.00000e+02,4.00000e-02,
1.3208219e-01,-2.08000e+02,3.20000e-02,
1.3212219e-01,-2.08000e+02,4.00000e-02,
1.3216220e-01,-2.12000e+02,2.40000e-02,
1.3220219e-01,-2.16000e+02,8.00000e-03,
1.3224219e-01,-2.20000e+02,0.00000e+00,
1.3228220e-01,-2.20000e+02,8.00000e-03,
1.3232219e-01,-2.24000e+02,-8.00000e-03,
1.3236220e-01,-2.24000e+02,-8.00000e-03,
1.3240220e-01,-2.28000e+02,8.00000e-03,
1.3244219e-01,-2.32000e+02,0.00000e+00,
1.3248220e-01,-2.36000e+02,2.40000e-02,
1.3252220e-01,-2.36000e+02,-2.40000e-02,
1.3256219e-01,-2.40000e+02,-8.00000e-03,
1.3260220e-01,-2.40000e+02,1.60000e-02,
1.3264219e-01,-2.48000e+02,0.00000e+00,
1.3268219e-01,-2.48000e+02,-8.00000e-03,
1.3272220e-01,-2.52000e+02,-8.00000e-03,
1.3276219e-01,-2.56000e+02,-8.00000e-03,
1.3280219e-01,-2.56000e+02,-1.60000e-02,
1.3284220e-01,-2.56000e+02,-2.40000e-02,
1.3288219e-01,-2.60000e+02,-1.60000e-02,
1.3292220e-01,-2.64000e+02,0.00000e+00,
1.3296220e-01,-2.64000e+02,-3.20000e-02,
1.3300219e-01,-2.64000e+02,0.00000e+00,
1.3304220e-01,-2.72000e+02,-1.60000e-02,
1.3308220e-01,-2.72000e+02,-1.60000e-02,
1.3312219e-01,-2.72000e+02,-8.00000e-03,
1.3316220e-01,-2.76000e+02,-8.00000e-03,
1.3320220e-01,-2.76000e+02,-1.60000e-02,
1.3324219e-01,-2.80000e+02,-2.40000e-02,
1.3328220e-01,-2.80000e+02,-4.00000e-02,
1.3332219e-01,-2.84000e+02,-2.40000e-02,
1.3336219e-01,-2.84000e+02,-5.60000e-02,
1.3340220e-01,-2.84000e+02,-8.00000e-03,
1.3344219e-01,-2.88000e+02,-2.40000e-02,
1.3348219e-01,-2.88000e+02,-3.20000e-02,
1.3352220e-01,-2.88000e+02,-1.60000e-02,
1.3356219e-01,-2.88000e+02,-3.20000e-02,
1.3360220e-01,-2.88000e+02,-1.60000e-02,
1.3364220e-01,-2.92000e+02,-3.20000e-02,
1.3368219e-01,-2.92000e+02,-8.00000e-03,
1.3372220e-01,-2.92000e+02,-7.20000e-02,
1.3376220e-01,-2.92000e+02,0.00000e+00,
1.3380219e-01,-2.92000e+02,-2.40000e-02,
1.3384220e-01,-2.96000e+02,-4.00000e-02,
1.3388219e-01,-2.96000e+02,-3.20000e-02,
1.3392219e-01,-2.96000e+02,-3.20000e-02,
1.3396220e-01,-2.96000e+02,-3.20000e-02,
1.3400219e-01,-2.96000e+02,8.00000e-03,
1.3404219e-01,-2.96000e+02,-2.40000e-02,
1.3408220e-01,-2.96000e+02,-5.60000e-02,
1.3412219e-01,-3.00000e+02,-3.20000e-02,
1.3416220e-01,-2.96000e+02,-8.00000e-03,
1.3420220e-01,-2.96000e+02,0.00000e+00,
1.3424219e-01,-3.00000e+02,-2.40000e-02,
1.3428220e-01,-2.96000e+02,-5.60000e-02,
1.3432220e-01,-2.96000e+02,-4.00000e-02,
1.3436219e-01,-3.00000e+02,-1.60000e-02,
1.3440220e-01,-3.00000e+02,-3.20000e-02,
1.3444220e-01,-3.00000e+02,-5.60000e-02,
1.3448219e-01,-3.00000e+02,-1.60000e-02,
1.3452220e-01,-3.00000e+02,-4.00000e-02,
1.3456219e-01,-3.00000e+02,-2.40000e-02,
1.3460219e-01,-3.00000e+02,-8.00000e-02,
1.3464220e-01,-3.00000e+02,-6.40000e-02,
1.3468219e-01,-3.00000e+02,-2.40000e-02,
1.3472219e-01,-3.00000e+02,-8.00000e-03,
1.3476220e-01,-3.04000e+02,-4.80000e-02,
1.3480219e-01,-3.00000e+02,-1.60000e-02,
1.3484220e-01,-3.00000e+02,-3.20000e-02,
1.3488220e-01,-3.04000e+02,-4.80000e-02,
1.3492219e-01,-3.00000e+02,-8.00000e-03,
1.3496220e-01,-3.00000e+02,-2.40000e-02,
1.3500220e-01,-3.00000e+02,-2.40000e-02,
1.3504219e-01,-3.00000e+02,-4.00000e-02,
1.3508220e-01,-3.00000e+02,-1.60000e-02,
1.3512219e-01,-3.00000e+02,-4.80000e-02,
1.3516219e-01,-3.00000e+02,-3.20000e-02,
1.3520220e-01,-3.04000e+02,-6.40000e-02,
1.3524219e-01,-3.00000e+02,-2.40000e-02,
1.3528219e-01,-3.00000e+02,-4.00000e-02,
1.3532220e-01,-3.00000e+02,-5.60000e-02,
1.3536219e-01,-3.04000e+02,-2.40000e-02,
1.3540219e-01,-3.04000e+02,-3.20000e-02,
1.3544220e-01,-3.00000e+02,-5.60000e-02,
1.3548219e-01,-3.04000e+02,-4.00000e-02,
1.3552220e-01,-3.04000e+02,-2.40000e-02,
1.3556220e-01,-3.08000e+02,-4.80000e-02,
1.3560219e-01,-3.04000e+02,-4.80000e-02,
1.3564220e-01,-3.00000e+02,-6.40000e-02,
1.3568220e-01,-3.04000e+02,-3.20000e-02,
1.3572219e-01,-3.04000e+02,-7.20000e-02,
1.3576220e-01,-3.00000e+02,-4.80000e-02,
1.3580219e-01,-3.04000e+02,-4.00000e-02,
1.3584219e-01,-3.00000e+02,-2.40000e-02,
1.3588220e-01,-3.04000e+02,-3.20000e-02,
1.3592219e-01,-3.00000e+02,-6.40000e-02,
1.3596219e-01,-3.04000e+02,-4.80000e-02,
1.3600220e-01,-3.04000e+02,-3.20000e-02,
1.3604219e-01,-3.00000e+02,-7.20000e-02,
1.3608220e-01,-3.00000e+02,-4.80000e-02,
1.3612220e-01,-3.04000e+02,-2.40000e-02,
1.3616219e-01,-3.00000e+02,-6.40000e-02,
1.3620220e-01,-3.00000e+02,-5.60000e-02,
1.3624220e-01,-2.96000e+02,-7.20000e-02,
1.3628219e-01,-2.96000e+02,-6.40000e-02,
1.3632220e-01,-2.92000e+02,-4.80000e-02,
1.3636220e-01,-2.88000e+02,-2.40000e-02,
1.3640219e-01,-2.88000e+02,-8.00000e-02,
1.3644220e-01,-2.84000e+02,-5.60000e-02,
1.3648219e-01,-2.80000e+02,-6.40000e-02,
1.3652219e-01,-2.72000e+02,-7.20000e-02,
1.3656220e-01,-2.72000e+02,-5.60000e-02,
1.3660219e-01,-2.68000e+02,-6.40000e-02,
1.3664219e-01,-2.64000e+02,-5.60000e-02,
1.3668220e-01,-2.60000e+02,-6.40000e-02,
1.3672219e-01,-2.56000e+02,-4.80000e-02,
1.3676220e-01,-2.56000e+02,-1.12000e-01,
1.3680220e-01,-2.52000e+02,-5.60000e-02,
1.3684219e-01,-2.48000e+02,-8.00000e-02,
1.3688220e-01,-2.52000e+02,-9.60000e-02,
1.3692220e-01,-2.48000e+02,-8.00000e-02,
1.3696219e-01,-2.48000e+02,-1.12000e-01,
1.3700220e-01,-2.44000e+02,-8.00000e-02,
1.3704219e-01,-2.40000e+02,-4.80000e-02,
1.3708219e-01,-2.40000e+02,-1.12000e-01,
1.3712220e-01,-2.36000e+02,-1.28000e-01,
1.3716219e-01,-2.36000e+02,-1.28000e-01,
1.3720219e-01,-2.32000e+02,-1.20000e-01,
1.3724220e-01,-2.32000e+02,-1.04000e-01,
1.3728219e-01,-2.24000e+02,-1.20000e-01,
1.3732220e-01,-2.24000e+02,-1.36000e-01,
1.3736220e-01,-2.20000e+02,-9.60000e-02,
1.3740219e-01,-2.20000e+02,-1.44000e-01,
1.3744220e-01,-2.12000e+02,-1.44000e-01,
1.3748220e-01,-2.12000e+02,-1.68000e-01,
1.3752219e-01,-2.08000e+02,-1.52000e-01,
1.3756220e-01,-2.04000e+02,-1.60000e-01,
1.3760220e-01,-2.00000e+02,-1.52000e-01,
1.3764219e-01,-1.96000e+02,-1.44000e-01,
1.3768220e-01,-1.92000e+02,-1.68000e-01,
1.3772219e-01,-1.88000e+02,-1.60000e-01,
1.3776219e-01,-1.84000e+02,-1.76000e-01,
1.3780220e-01,-1.80000e+02,-1.84000e-01,
1.3784219e-01,-1.76000e+02,-1.76000e-01,
1.3788219e-01,-1.72000e+02,-2.08000e-01,
1.3792220e-01,-1.68000e+02,-1.84000e-01,
1.3796219e-01,-1.64000e+02,-1.76000e-01,
1.3800220e-01,-1.60000e+02,-1.76000e-01,
1.3804220e-01,-1.56000e+02,-1.84000e-01,
1.3808219e-01,-1.52000e+02,-2.16000e-01,
1.3812220e-01,-1.52000e+02,-2.00000e-01,
1.3816220e-01,-1.48000e+02,-2.00000e-01,
1.3820219e-01,-1.48000e+02,-2.16000e-01,
